2018-09-19 18:21:10.128 [pool-2-thread-4] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_end for selfTaskId=bd23e116-cd82-44c9-b7cd-5404ba9c39e3 rootTaskId=bd23e116-cd82-44c9-b7cd-5404ba9c39e3 
2018-09-19 18:21:10.139 [pool-2-thread-4] TaskController INFO  - Notify taskFlow=bd23e116-cd82-44c9-b7cd-5404ba9c39e3 end
2018-09-19 18:21:12.344 [pool-2-thread-3] CommonUtil INFO  - ##### Flowengine successfully received a XFAgent update msg from worker2, the temporarily cached taskCount 1 on this server will be reset to 0.
2018-09-19 18:21:16.363 [pool-2-thread-4] AMQPTaskGateway INFO  - Received a task request from RMClient on prepared_tasks, redeliver? false
2018-09-19 18:21:16.364 [pool-2-thread-4] AMQPTaskGateway INFO  - Flowengine Taskgateway received a content=task_message_content_type_task for selftaskId= b3281020-2975-44a0-bc56-9da19d869875
2018-09-19 18:21:16.368 [pool-4-thread-1] TaskController INFO  - selectBestXFAgent successfully selected the best XFAgent worker2 to execute this task: b3281020-2975-44a0-bc56-9da19d869875 
2018-09-19 18:21:16.396 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:16.396 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_begin for selfTaskId=b3281020-2975-44a0-bc56-9da19d869875 rootTaskId=b3281020-2975-44a0-bc56-9da19d869875 
2018-09-19 18:21:16.398 [pool-2-thread-3] TaskController INFO  - Notify taskFlow=b3281020-2975-44a0-bc56-9da19d869875 begin
2018-09-19 18:21:16.402 [pool-2-thread-4] TaskQueueManagerImpl INFO  - flowengine received taskResult 0 back from XFAgent worker2 for taskid b3281020-2975-44a0-bc56-9da19d869875.
2018-09-19 18:21:16.481 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:16.481 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_end for selfTaskId=b3281020-2975-44a0-bc56-9da19d869875 rootTaskId=b3281020-2975-44a0-bc56-9da19d869875 
2018-09-19 18:21:16.502 [pool-2-thread-3] TaskController INFO  - Notify taskFlow=b3281020-2975-44a0-bc56-9da19d869875 end
2018-09-19 18:21:16.511 [pool-2-thread-4] AMQPTaskGateway INFO  - Received a task request from RMClient on prepared_tasks, redeliver? false
2018-09-19 18:21:16.514 [pool-2-thread-4] AMQPTaskGateway INFO  - Flowengine Taskgateway received a content=task_message_content_type_task for selftaskId= 14856052-6f32-4e9c-99b4-a6ae1abfd9b2
2018-09-19 18:21:16.671 [pool-4-thread-1] TaskController INFO  - selectBestXFAgent successfully selected the best XFAgent worker2 to execute this task: 14856052-6f32-4e9c-99b4-a6ae1abfd9b2 
2018-09-19 18:21:16.715 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received a task status request on nb_flowengine_task_status_queue, redeliver? false
2018-09-19 18:21:16.715 [pool-2-thread-3] TaskStatusMessageHandler INFO  - Received task status message task_message_content_type_execution_begin for selfTaskId=14856052-6f32-4e9c-99b4-a6ae1abfd9b2 rootTaskId=14856052-6f32-4e9c-99b4-a6ae1abfd9b2 
2018-09-19 18:21:16.717 [pool-2-thread-3] TaskController INFO  - Notify taskFlow=14856052-6f32-4e9c-99b4-a6ae1abfd9b2 begin
2018-09-19 18:21:16.732 [pool-2-thread-4] CommonUtil INFO  - ##### Flowengine successfully received a XFAgent update msg from worker2, the temporarily cached taskCount 1 on this server will be reset to 0.
